classe,arquivo,PC1,PC2,PC3,PC4,PC5,PC6
Flywheel,preprocess_Reading207.dat,0.9181270024265944,-0.9301834090698706,1.8677081378812903,-0.0238700139827919,-0.048078832392774856,2.613764416756349e-08
Flywheel,preprocess_Reading208.dat,0.7615711252214287,-1.9477854936977261,0.9898103608564877,-0.5492910116836311,-0.9329547103444735,-5.254116083376559e-07
Flywheel,preprocess_Reading209.dat,1.8834490817553227,-0.9303759566718239,0.2875255275068229,-0.13745381781578872,-0.25916947306524674,-6.931370395056795e-07
Flywheel,preprocess_Reading210.dat,2.003268070872541,-0.635497138862301,-0.6658985135793727,-0.3087698467033665,-0.13929807461917504,-6.505587608640057e-07
Flywheel,preprocess_Reading211.dat,1.4729325606709263,-1.2977165522870444,1.3950277439936325,-0.15552255537731585,-0.11184834200909026,-1.1073223062112583e-06
Flywheel,preprocess_Reading212.dat,1.5932529145938048,-0.7565148542997766,-0.18639353105584947,-0.12365755202930952,-0.010317177432227036,2.3894067738953874e-06
Flywheel,preprocess_Reading213.dat,1.018974794323026,-0.46494177496710754,0.8577418067484597,0.03662184570846664,0.38823836761521324,-7.882644160917792e-07
Flywheel,preprocess_Reading214.dat,1.3075466287418926,-1.1087425547785486,-0.5497406092502344,-0.3732008190332429,-0.3303413992596137,-9.426371508432336e-07
Flywheel,preprocess_Reading215.dat,1.8769331361501982,-0.5442961471598409,-1.3589324185324185,-0.4789085219400091,0.12916142785276757,3.740187664279068e-08
Flywheel,preprocess_Reading216.dat,0.7117109104587978,-1.1668662672787453,0.45053896417196526,-0.5805729735585878,-0.1551534098860114,-2.8287125854814656e-08
Flywheel,preprocess_Reading217.dat,1.446387515822739,-0.8485464959347041,0.8779999025931023,-0.2706555451534445,0.025731240355362443,-1.8102230146816594e-08
Flywheel,preprocess_Reading218.dat,0.7875310516865621,-1.1993102110315397,1.2657804185692627,-0.0837591683253139,-0.24390555799463196,-5.087475469197621e-08
Flywheel,preprocess_Reading219.dat,0.3306343328431767,-1.432031734094191,0.8377448698998966,-0.6718414480302378,-0.47747851323695906,2.4348791798281258e-09
Flywheel,preprocess_Reading220.dat,0.5111211769223418,0.05632033310176822,0.9967087888119389,-0.33586117959041817,0.7800881856115265,2.9464512362457575e-06
Flywheel,preprocess_Reading221.dat,0.5486679657735933,-1.0130614632358543,1.2140415984433195,-0.38107932532005945,-0.0403681379819895,3.1183483103657446e-06
Flywheel,preprocess_Reading222.dat,-0.02314362814195263,-0.6525605666028398,0.49597997578589675,-0.8834824036924616,0.3121319271548903,-2.4818051254762834e-07
Flywheel,preprocess_Reading223.dat,0.5275959282907475,-1.6166938288224117,0.37232092279671164,-0.8768603200734751,-0.6147773082947064,1.2564505500259298e-07
Flywheel,preprocess_Reading224.dat,0.22949717330138622,-1.9082937902523411,0.7899281029167463,-0.8309837427295231,-0.45819909217226124,-2.1915281677837725e-07
Flywheel,preprocess_Reading225.dat,0.6092385437748876,0.09337665905489187,0.4027183807957875,-0.6401232068342101,0.7154255028349739,1.3101052114910029e-06
LIV,preprocess_Reading1.dat,-0.28012487069092523,2.028455786125008,-1.9038786589505778,0.021570172856129947,-0.05869882264828901,-1.4052996095997565e-07
LIV,preprocess_Reading2.dat,0.37963415982310633,2.422263583424498,-2.7567856885049653,-0.22615090947853161,0.3542480923816485,2.8315372394557967e-07
LIV,preprocess_Reading3.dat,-0.40381013468088883,2.4371762828678003,-1.7103448275981925,-0.5466083256610336,0.2445497289871572,4.374916071412973e-07
LIV,preprocess_Reading4.dat,-1.0686793296025061,2.097978854389507,-0.48705628462548767,-0.14467198482539065,0.014547136890785416,1.7706027301892415e-06
LIV,preprocess_Reading5.dat,-0.11002480472475532,2.0246287950106403,-1.6072395513543825,-0.11927821928361047,0.16467143768058734,9.242236737990619e-09
LIV,preprocess_Reading6.dat,0.10799495652601449,1.919318631828348,-0.022870027760846512,0.45320263713726655,0.4692810124594857,7.01333911782552e-07
LIV,preprocess_Reading7.dat,-1.1303251421291372,1.2593244762042362,-0.07640910517999296,0.38406485202515916,-0.41606104030356206,6.437283603534478e-07
LIV,preprocess_Reading8.dat,-1.2192250766412358,1.9860008714792203,0.0446714867942484,-0.014977536876986178,0.061640693909633955,1.1646961093556776e-06
LIV,preprocess_Reading9.dat,-0.2714333014572481,1.6564172669453747,-0.7200960097395086,0.2627044140681429,0.14051488553101354,1.2455606213307911e-06
LIV,preprocess_Reading10.dat,0.7436584578234107,1.2706018635358765,-1.1470786042314818,0.3724997576984954,-0.04984910936304929,-2.2217143503650514e-07
LIV,preprocess_Reading11.dat,-0.38412797926838244,1.3144431736234155,-0.01734430416593748,0.7537963143941195,-0.13774073938370865,1.481437234091858e-06
LIV,preprocess_Reading12.dat,-0.6152488152593376,1.4050458421827132,0.7369705712221104,1.03008760661023,-0.13395944365039691,1.955115082531415e-06
LIV,preprocess_Reading13.dat,-0.36774494657507745,0.9555560636553297,0.5143575715682811,1.2534927569787493,-0.38194358759983216,5.463447273200473e-07
LIV,preprocess_Reading14.dat,-0.13523524305569884,1.5292895433167133,-0.32548301472675284,0.8825003035586497,-0.044188836506763085,1.0177899565477578e-06
LIV,preprocess_Reading15.dat,0.07086799488316302,1.387566371133808,-0.5123109954358601,1.0094431343736574,-0.13830145911595088,8.169038520425661e-07
LIV,preprocess_Reading16.dat,1.763885270254483,0.4857331865335336,-0.12829722241035002,0.2870704585541139,0.09705572774176859,3.0856576630448e-07
LIV,preprocess_Reading17.dat,1.1704498485384387,0.8991007711270971,-0.2731409181817202,0.3944769175089765,0.16720559409647795,4.945915491951018e-07
LIV,preprocess_Reading18.dat,0.7103601262914485,0.6957232428217215,0.20493565407158051,0.32348266419236094,-0.10702608383948765,1.7257733171018e-07
LIV,preprocess_Reading19.dat,1.285587287946315,1.0986117975655596,-0.5632827416011992,0.2279442544159199,0.20466048956405603,2.998340844329982e-07
LIV,preprocess_Reading20.dat,0.7847255278049852,1.1924340675448484,-1.263013074893708,0.1856444196895182,-0.108868560583409,1.212018900837051e-08
LIV,preprocess_Reading21.dat,1.636369382797249,0.5925765773620512,-0.9411947026054769,0.4296591358326378,-0.1766578200973339,-3.425301945679726e-07
LIV,preprocess_Reading22.dat,1.3047376187067627,0.8030761006633843,-0.4991189495614826,0.4809699214298698,-0.019449463108125675,-7.284117373984333e-07
LIV,preprocess_Reading23.dat,0.9867842836552808,0.9209470322423512,-0.29551714993493255,0.6995578948437532,-0.09233363116997846,-1.1652575503021023e-08
LIV,preprocess_Reading24.dat,0.775567055000681,0.36325320604566974,0.6314859848464527,0.5815114001460355,-0.3525722576704855,2.2092412251740035e-07
LIV,preprocess_Reading25.dat,1.0023450187979288,0.6059341651193902,-0.9098966303930571,0.6947434680608779,-0.384700806347533,-5.234239856130385e-07
LIV,preprocess_Reading26.dat,0.9272025924445445,1.1551452434179392,-0.40984290890899094,0.5751560815068417,0.10838794089344006,1.0157342518889627e-06
LIV,preprocess_Reading27.dat,0.6645568698278487,1.0228681288124442,0.130234560923644,0.8005977602951462,-0.05966060461945166,1.9431850602629814e-07
LIV,preprocess_Reading28.dat,1.3939011068673353,-0.37869523799527416,-0.7104155051232321,0.4175041341847695,-0.8997416861534399,-3.155363480537714e-07
LIV,preprocess_Reading29.dat,1.81378480034459,0.02686996142290477,0.19273839132363824,0.3599739234407974,-0.15627246002645126,6.896222696788424e-07
LIV,preprocess_Reading30.dat,1.3845092382463247,0.10468047667480668,0.7683271858399602,0.20908167398014163,-0.19989981276749336,6.154080815923444e-07
LIV,preprocess_Reading31.dat,1.4711866142785002,0.0535855408350893,0.49351529632221397,0.26032364184954765,-0.37879915178138623,-2.035151375443251e-07
LIV,preprocess_Reading32.dat,2.462403349299388,0.09280383642831096,-1.0526820303412985,0.2273877954269315,-0.2152494975224422,-9.838827018317862e-07
LIV,preprocess_Reading33.dat,1.883030255147011,0.25202693623012473,-0.38390263703506644,0.2697952774400533,-0.25874573039084287,-9.575322811947734e-07
LIV,preprocess_Reading34.dat,1.4269914233438252,0.2824511867677054,-0.6796308888765042,0.13782427891580165,-0.4053944935334989,-3.554795814610234e-07
LIV,preprocess_Reading35.dat,1.534415258364673,0.1501871196010055,-0.5027585881556627,0.15103455001046914,-0.4291679122026327,-8.886622188695789e-07
LIV,preprocess_Reading36.dat,1.1604701248099103,0.19076462974626562,-0.44111372289047884,0.08780883701586258,-0.5332890818923192,-5.549724399539963e-07
LIV,preprocess_Reading37.dat,1.1750427351070807,0.9073385094759571,-1.691354068939937,-0.07157408572832148,-0.23842095845099026,-7.397385660395575e-07
LIV,preprocess_Reading38.dat,1.0688691295193076,0.27775407709320615,-1.5702506699462275,0.05744313410810606,-0.7013246390282164,-5.076733163446276e-07
LIV,preprocess_Reading39.dat,1.0968509104427164,0.6531585849580496,-1.086258438605658,0.18171526645874098,-0.33321932353324024,-2.47658953877044e-07
LIV,preprocess_Reading40.dat,0.9031093952056516,0.21366367421554966,-1.210728350915148,0.3020784520227864,-0.7227615721209589,3.776181487529444e-08
LIV,preprocess_Reading41.dat,1.1761295458158072,0.36989735851541994,-1.0075939276266506,0.10333933539144695,-0.3982646102934361,-6.541109695883317e-07
LIV,preprocess_Reading42.dat,1.300443937246281,0.43758217154405976,-0.8749640704659409,0.1234883452712122,-0.3153726675974112,-1.937611343638062e-07
LIV,preprocess_Reading43.dat,1.5558112721449255,0.8099630997321066,-1.684117185266601,-0.1100780342674229,-0.09438550179882652,-4.4848753033542166e-07
LIV,preprocess_Reading44.dat,1.2400134543863377,0.29532815992360606,-0.458333017266801,0.05636619526983582,-0.38254338602855475,2.561174902449602e-07
LIV,preprocess_Reading45.dat,1.9485609141708913,-0.20131294688304727,0.08806975028830502,-0.024368976440946485,-0.253412610484001,7.784824199012258e-07
LIV,preprocess_Reading46.dat,1.4562232380377695,0.3640700334031883,-0.2715845633275262,0.2534850312596297,-0.19856226864182563,-4.935197429442432e-07
LIV,preprocess_Reading47.dat,2.1145362229574975,0.1546308290901265,-1.1985976390324522,-0.18406344355095242,-0.15397741148616065,8.302783404526294e-08
LIV,preprocess_Reading48.dat,1.6252659776073775,0.6436497501349384,0.1675947844926222,0.16546726521684613,0.15878035833799067,5.2396190915813415e-08
LIV,preprocess_Reading49.dat,0.8108804876179215,0.8503268786877134,0.9104144973388641,0.12160688281238154,0.07036789223612284,9.328377979612536e-07
LIV,preprocess_Reading50.dat,1.0728758947914836,0.4444125605580776,-0.9622528696816445,-0.12139162917672272,-0.4841993675640173,-1.0287186118360365e-07
LIV,preprocess_Reading51.dat,1.4227042535285843,0.8053580471992938,-0.604328871784926,0.03143286962661503,-0.06006989883693194,-2.0574463628331298e-07
LIV,preprocess_Reading52.dat,0.7395389856926293,1.4564551513572663,-0.16451306091056794,0.29499815462078827,0.14900559788327974,3.7501971241362783e-07
LIV,preprocess_Reading53.dat,1.0733458101743358,1.805095295709504,-1.8337921060123585,-0.09921092104650477,0.2956292106606425,-3.9886910899316325e-07
LIV,preprocess_Reading54.dat,0.4489664092171533,0.9164214847895359,-0.4022166891085322,-0.09608056525796407,-0.35843874798676917,-2.3733916746167092e-07
LIV,preprocess_Reading55.dat,0.7152717312397421,0.8672678911360975,-0.8596372866425113,-0.14657349570861328,-0.3453737435013651,-3.145709359846594e-07
LIV,preprocess_Reading56.dat,1.4525950033621065,1.3323415801846332,-0.4141843887777791,0.2093121870357175,0.3160303524011959,-3.7372892162508067e-07
LIV,preprocess_Reading57.dat,1.3383684577879795,1.1212313511138574,-0.7463267294562103,0.32423632323743873,0.09869682793465061,-6.573770650724812e-07
LIV,preprocess_Reading58.dat,1.900390604362221,1.2932194637379022,-0.7420808342642256,0.430627780216814,0.5230261079932205,4.7614197683386184e-07
LIV,preprocess_Reading59.dat,1.2449819256117398,1.6216751292355946,-0.12445114084661081,0.8574156703199268,0.5541454037895661,5.781200455103171e-07
LIV,preprocess_Reading60.dat,2.0301110339970263,1.404686989831606,-0.8327554354442436,0.3180231486048457,0.5760056959257154,-7.277141843763608e-07
LIV,preprocess_Reading61.dat,1.5078192180832632,1.0111565702633964,0.020196084464195935,0.5139762806829921,0.21656224500898297,-4.942047264483248e-07
LIV,preprocess_Reading62.dat,1.5146532828763843,1.3417727897022549,0.11034119152877511,0.46549382032932807,0.5592261114495151,1.6711671853624768e-06
LIV,preprocess_Reading63.dat,1.8504403812412034,0.9908777970866302,0.2247149506217187,0.44460534444210276,0.4132983210316863,-4.715681000115451e-07
LIV,preprocess_Reading64.dat,1.6228598686607736,0.739479692970381,-0.9748526481654542,0.03222872709634826,0.0381043709705792,-4.5871726146838925e-07
LIV,preprocess_Reading65.dat,1.794321876530268,1.841527571906035,-1.4955929071854634,-0.02813619701869164,0.7172678945434545,1.4143266478581893e-07
LIV,preprocess_Reading66.dat,0.43476154452432486,1.0650372235306476,0.6110573974934024,0.31574288530333494,-0.1086856831591303,1.4731193723134836e-08
LIV,preprocess_Reading67.dat,0.35265903740615184,1.135329264797418,0.6979141892815048,0.10018891633535489,-0.05305525927646434,-4.4261363169222424e-07
LIV,preprocess_Reading68.dat,1.397928377763446,0.8837116615971857,-0.059611971230509694,0.19929821098254627,0.08828401623585477,-2.3204491260821914e-07
LIV,preprocess_Reading69.dat,0.8768244833789639,1.0659363587965176,-0.41725575212120297,0.1474881999393184,-0.03432059258101224,-8.460632350868112e-07
LIV,preprocess_Reading70.dat,0.8787364260504114,1.4068123322787425,-0.7600218303204377,0.26641409221008977,0.13688861022532473,-3.1577324466455006e-07
LIV,preprocess_Reading71.dat,1.1483331242958066,1.4757162758638378,0.23470314578120519,0.5772826941772762,0.3282022044992955,-6.773134827166308e-07
LIV,preprocess_Reading72.dat,0.6160948354478817,0.8953244343306638,1.259928269188922,0.4312746019397841,-0.05653498560048632,-7.434811411622745e-07
LIV,preprocess_Reading73.dat,0.42374450198865293,0.767926846096846,0.5805892274387714,0.3664841747417149,-0.31609203823500776,-2.0525673376561758e-07
LIV,preprocess_Reading74.dat,0.17811079445178943,0.4128209476692178,-0.6531558458794993,-0.005857286188015753,-0.846704423719192,-2.8163001551578395e-07
LIV,preprocess_Reading75.dat,-0.17984400252646848,1.8685700122086046,-0.0793686697636341,0.35048115252739465,-0.00204465571369655,4.930892993752094e-07
LIV,preprocess_Reading76.dat,-1.7174789142691687,2.4563134808953184,-0.40635319615604265,-0.19086261686557168,0.17630602385771438,1.660197561152866e-06
LIV,preprocess_Reading77.dat,-1.4314460171270325,2.300390086426582,0.41705274290624944,-0.07136994876277994,0.3588030506590372,4.371724238594576e-07
LIV,preprocess_Reading78.dat,-0.2584467571215185,1.908064153709576,-0.7835640096427303,0.013543567912172894,0.4134016822798124,5.564833809474987e-07
LIV,preprocess_Reading79.dat,-0.035962854051345146,1.71823678138474,-1.1159510328661923,-0.009868388771790883,0.1648055147713263,3.045849893794857e-07
LIV,preprocess_Reading80.dat,0.011605216099805447,1.9318531547140905,-1.0290695952573765,0.040038823523236566,0.3147554326737367,8.606382984465767e-07
LIV,preprocess_Reading81.dat,-0.2693850037191642,1.8413075937811572,-0.11711840459136341,0.20242411384720504,0.28847603301923996,6.424172436374028e-07
LIV,preprocess_Reading82.dat,-0.8835711916075445,1.8670247131076723,-1.284285924993074,-0.09558121570998163,0.009241160340606527,-1.1315090698305913e-09
LIV,preprocess_Reading83.dat,-0.773864681467671,2.3802456882926246,-1.9919866182261128,0.12378917933920436,0.13557819473171634,6.724122692763844e-07
LIV,preprocess_Reading84.dat,-0.6036909790364107,2.264262985391785,-1.7140912536231778,0.4415133239234703,0.21541399646938172,1.911622509767044e-06
LIV,preprocess_Reading85.dat,0.008074308846956797,2.1665216477117566,-2.422175761098896,0.7794929074854612,0.05506424654346729,-1.0696505946496298e-07
LIV,preprocess_Reading86.dat,0.3100501538198683,1.5575074782541984,-1.857761426855561,0.1476394923394942,-0.022669613818814983,-2.054267235747413e-07
LIV,preprocess_Reading87.dat,0.7463992120620834,1.7482651680121586,-1.4426541447318635,0.3365284159098776,0.3193111363231375,3.633547738459923e-07
LIV,preprocess_Reading88.dat,0.5929384778251818,1.4659526865623755,-0.9481646873969426,0.4972408022994379,0.2769062734792096,9.32967637479176e-07
LIV,preprocess_Reading89.dat,0.7046688118433235,1.1433290388653192,0.15378930325309884,0.5672955647698124,0.08770658275964825,8.319452416263876e-07
LIV,preprocess_Reading90.dat,1.482079618395449,1.7731067832551868,-0.43104286107208173,0.6795000308681907,0.6750775422772427,-2.83657603517563e-07
LIV,preprocess_Reading91.dat,1.8422775464887167,1.4215592158628756,-1.3789061080632063,0.18295781246044343,0.5654639120412578,-1.5581637573378878e-07
LIV,preprocess_Reading92.dat,0.9509187989549753,1.453975095513898,-1.741121238846433,0.5191277870403881,0.2215576356364206,1.3973007942074151e-06
LIV,preprocess_Reading93.dat,1.1079636826613264,1.1243616151328124,-0.2134904817670109,0.27661811063322134,0.19294560785981354,6.52427796343137e-07
LIV,preprocess_Reading94.dat,1.1934044525378285,1.1859550888267612,-2.3582499602215545,0.5333518253679207,-0.011909721190863668,1.9250855613891177e-06
